7.52,11.0128,-4.98761,3.42851,-1.99587
7.54,14.4497,-6.44852,4.67418,-3.9104
7.56,19.7631,-9.14173,6.88411,-7.27718
7.58,28.7475,-14.7037,11.2468,-13.666
7.6,45.0613,-27.6182,20.7338,-26.8184
7.62,72.7602,-58.6457,41.3589,-53.5392
7.64,91.9983,-107.294,67.9499,-84.398
7.66,59.7681,-108.403,59.2241,-69.9377
7.68,25.2006,-73.8176,33.232,-38.5705
7.7,10.3007,-50.6741,17.629,-21.6498
7.72,4.23274,-38.9608,9.56936,-14.0157
7.74,1.20998,-33.1513,4.96057,-10.4975
7.76,-0.824819,-30.3148,1.93176,-8.85502
7.78,-2.64497,-29.0088,-0.313372,-8.11144
7.8,-4.55832,-28.418,-2.10702,-7.77418
7.82,-6.64967,-27.9851,-3.5558,-7.54924
7.84,-8.85048,-27.2821,-4.64191,-7.24746
7.86,-10.9702,-25.995,-5.28481,-6.76732
7.88,-12.7425,-23.959,-5.39969,-6.10192
7.9,-13.8999,-21.1932,-4.95666,-5.33627
7.92,-14.261,-17.8957,-4.02436,-4.61596
7.94,-13.7969,-14.3851,-2.77679,-4.0907
7.96,-12.6452,-11.0084,-1.4556,-3.85704
7.98,-11.0704,-8.05008,-0.304165,-3.92965
8,-9.3924,-5.67882,0.49367,-4.25403
8.02,-7.91913,-3.94265,0.840995,-4.75013
8.04,-6.91316,-2.80209,0.712151,-5.36361
8.06,-6.60461,-2.18244,0.102534,-6.10811
8.08,-7.25562,-2.03304,-1.04641,-7.1008
8.1,-9.29632,-2.40489,-2.96107,-8.61735
8.12,-13.6071,-3.60738,-6.26247,-11.2249
8.14,-22.1423,-6.64284,-12.5241,-16.1115
8.16,-39.0636,-14.4717,-25.5811,-25.693
8.18,-69.0189,-33.9338,-51.8689,-42.4778
8.2,-91.8429,-62.7375,-80.4005,-54.2775
8.22,-66.7544,-63.496,-69.0226,-37.8179
8.24,-34.2293,-44.1015,-41.7763,-17.7899
8.26,-17.4869,-29.6995,-24.9704,-7.53927
8.28,-9.77196,-21.4588,-16.1613,-2.77205
8.3,-5.94003,-16.6516,-11.2884,-0.340224
8.32,-3.82963,-13.6359,-8.34585,1.07378
8.34,-2.54055,-11.5835,-6.41227,2.02269
8.36,-1.66466,-10.0619,-5.03822,2.76416
8.38,-0.996397,-8.82449,-3.98354,3.43771
8.4,-0.419057,-7.71146,-3.10416,4.13502
8.42,0.142617,-6.60244,-2.29907,4.92954
8.44,0.741792,-5.39303,-1.48285,5.88732
8.46,1.41196,-3.99009,-0.571499,7.06129
8.48,2.15254,-2.33208,0.517168,8.46102
8.5,2.89449,-0.451104,1.8358,9.98612
8.52,3.45836,1.42268,3.33703,11.3373
8.54,3.56493,2.7973,4.78693,12.0072
8.56,2.98484,3.08847,5.79227,11.5206
8.58,1.76414,2.0497,6.05294,9.84877
8.6,0.243989,0.0132553,5.62423,7.50601
8.62,-1.19664,-2.40312,4.85007,5.13939
8.64,-2.36113,-4.73481,4.08518,3.12674
8.66,-3.23955,-6.81901,3.53806,1.52841
8.68,-3.91328,-8.71521,3.28729,0.224865
8.7,-4.48227,-10.6057,3.35523,-0.973021
8.72,-5.03624,-12.7666,3.77109,-2.297
8.74,-5.64832,-15.6284,4.62353,-4.07253
8.76,-6.36301,-19.9814,6.13789,-6.88171
8.78,-7.11652,-27.5489,8.85998,-12.0188
8.8,-7.29976,-42.7284,14.1856,-22.9302
8.82,-3.28367,-78.016,25.8512,-50.0889
8.84,23.0209,-157.722,49.4785,-117.82
8.86,76.831,-191.734,52.9037,-161.972
8.88,62.5537,-92.7347,20.3192,-84.9199
8.9,36.1907,-39.7314,5.74673,-37.5241
8.92,22.1307,-20.1954,0.948557,-18.9859
8.94,14.5841,-11.7831,-1.11253,-10.9091
8.96,9.97492,-7.33969,-2.46247,-6.82785
8.98,6.72575,-4.46929,-3.77134,-4.44707
9,4.0799,-2.21921,-5.34512,-2.79104
9.02,1.6178,-0.132237,-7.37855,-1.32486
9.04,-0.92597,2.05513,-10.0075,0.355007
9.06,-3.71702,4.50648,-13.2716,2.63895
9.08,-6.79581,7.27997,-16.999,5.90886
9.1,-9.98648,10.2437,-20.6324,10.3969
9.12,-12.7967,12.947,-23.134,15.865
9.14,-14.4914,14.6122,-23.2841,21.2948
9.16,-14.5215,14.4971,-20.514,25.1309
9.18,-13.0256,12.4957,-15.5537,26.2857
9.2,-10.7534,9.27401,-9.9448,24.9036
9.22,-8.47746,5.73137,-4.94874,21.9842
9.24,-6.60773,2.47377,-1.06817,18.5395
9.26,-5.22407,-0.282038,1.7406,15.1853
9.28,-4.24921,-2.56551,3.73082,12.1721
9.3,-3.56896,-4.51139,5.17662,9.53697
9.32,-3.07977,-6.28966,6.31515,7.21438
9.34,-2.69497,-8.09233,7.35125,5.0863
9.36,-2.33134,-10.1602,8.48817,2.98503
9.38,-1.87786,-12.856,9.98131,0.651226
9.4,-1.12221,-16.8325,12.2426,-2.38786
9.42,0.458806,-23.4528,16.0847,-7.15292
9.44,4.40102,-35.9196,23.3548,-16.205
9.46,15.7589,-61.9837,38.387,-36.5422
9.48,48.159,-111.435,66.0228,-81.5681
9.5,87.9094,-130.917,73.9452,-117.165
9.52,66.8234,-70.6135,36.3578,-76.4162
9.54,37.3126,-30.9033,12.5921,-39.6285
9.56,21.996,-15.3596,3.16592,-22.7423
9.58,14.5734,-9.08544,-1.00725,-14.8221
9.6,10.9157,-6.48368,-3.22251,-10.5926
9.62,9.23538,-5.70821,-4.51427,-7.99455
9.64,8.70787,-6.14767,-5.17237,-6.1985
9.66,8.86236,-7.61604,-5.23286,-4.89884
9.68,9.33149,-10.0456,-4.68098,-4.05156
9.7,9.7575,-13.3298,-3.567,-3.73597
9.72,9.78927,-17.2311,-2.06543,-4.03775
9.74,9.14009,-21.3532,-0.464419,-4.94492
9.76,7.66793,-25.1875,0.912909,-6.29111
9.78,5.42949,-28.2253,1.81494,-7.7772
9.8,2.6703,-30.0881,2.13695,-9.06104
9.82,-0.25157,-30.6234,1.92912,-9.86691
9.84,-2.97527,-29.9251,1.34413,-10.0598
9.86,-5.23348,-28.2783,0.561734,-9.65809
9.88,-6.90131,-26.0616,-0.272127,-8.79326
9.9,-7.99151,-23.647,-1.07364,-7.64712
9.92,-8.61411,-21.3333,-1.82045,-6.39592
9.94,-8.92736,-19.3217,-2.53642,-5.1777
9.96,-9.10095,-17.7267,-3.27597,-4.08378
9.98,-9.30041,-16.6041,-4.11672,-3.16652
10,-9.69387,-15.9859,-5.16463,-2.45517
10.02,-10.4817,-15.9126,-6.57552,-1.97499
10.04,-11.9573,-16.4656,-8.60239,-1.77118
10.06,-14.6253,-17.7987,-11.6889,-1.9462
10.08,-19.4209,-20.1462,-16.6364,-2.7298
10.1,-27.9939,-23.6608,-24.7719,-4.5959
10.12,-42.1469,-27.4876,-37.2422,-8.2415
10.14,-58.3463,-27.4816,-50.1331,-13.261
10.16,-60.5807,-19.0848,-49.8624,-15.4651
10.18,-44.6849,-8.77719,-35.1738,-12.4902
10.2,-27.437,-3.3254,-20.8605,-8.34483
10.22,-16.0496,-1.46708,-12.019,-5.42098
10.24,-9.32189,-1.05515,-7.08534,-3.69106
10.26,-5.32567,-1.10495,-4.29519,-2.71874
10.28,-2.88627,-1.2607,-2.64372,-2.19319
10.3,-1.38462,-1.40286,-1.61474,-1.93037
10.32,-0.504107,-1.49677,-0.943045,-1.81968
10.34,-0.0876657,-1.54112,-0.491708,-1.78879
10.36,-0.0645607,-1.55178,-0.193894,-1.78536
10.38,-0.411119,-1.55819,-0.0251783,-1.76906
10.4,-1.12624,-1.60392,0.0108018,-1.70995
10.42,-2.21231,-1.74745,-0.107818,-1.59093
10.44,-3.65756,-2.06052,-0.41093,-1.4123
10.46,-5.41948,-2.62172,-0.923557,-1.19553
10.48,-7.41203,-3.50412,-1.6506,-0.98343
10.5,-9.50146,-4.75747,-2.56257,-0.833655
