0.213,-151792,149663,-52066.6,28993.1,-20505.6,7875.94,-7875.94,0
0.214,-156678,146329,-52458.5,28132.3,-20273.6,7448,-7448,0
0.215,-161476,142788,-52829.5,27242.1,-20036.1,7021.6,-7021.6,0
0.216,-166181,139047,-53182.3,26325.1,-19795.6,6598.87,-6598.87,0
0.217,-170789,135110,-53519.7,25383.7,-19554.5,6181.63,-6181.63,0
0.218,-175295,130983,-53844.3,24420,-19315,5771.43,-5771.43,0
0.219,-179695,126672,-54158.4,23435.8,-19079.2,5369.55,-5369.55,0
0.22,-183984,122181,-54464.4,22432.9,-18849,4976.98,-4976.98,0
0.221,-188160,117516,-54764.2,21412.5,-18626.5,4594.47,-4594.47,0
0.222,-192216,112681,-55059.8,20376,-18413.2,4222.52,-4222.52,0
0.223,-196151,107683,-55353,19324.2,-18210.8,3861.41,-3861.41,0
0.224,-199959,102525,-55645.2,18257.9,-18020.7,3511.21,-3511.21,0
0.225,-203637,97211.7,-55938,17177.7,-17844.5,3171.79,-3171.79,0
0.226,-207181,91748.6,-56232.5,16084.1,-17683.3,2842.84,-2842.84,0
0.227,-210586,86139.8,-56530,14977.3,-17538.3,2523.89,-2523.89,0
0.228,-213850,80390,-56831.4,13857.5,-17410.7,2214.32,-2214.32,0
0.229,-216967,74503.7,-57137.7,12724.7,-17301.4,1913.36,-1913.36,0
0.23,-219935,68485.4,-57449.5,11578.8,-17211.5,1620.13,-1620.13,0
0.231,-222748,62339.5,-57767.5,10419.6,-17141.7,1333.62,-1333.62,0
0.232,-225404,56070.6,-58092.5,9246.89,-17092.9,1052.74,-1052.74,0
0.233,-227898,49683.4,-58424.8,8060.32,-17065.9,776.269,-776.269,0
0.234,-230225,43182.6,-58764.9,6859.47,-17061.4,502.928,-502.928,0
0.235,-232383,36572.7,-59113.1,5643.89,-17080,231.345,-231.345,0
0.236,-234366,29858.8,-59469.9,4413.08,-17122.4,-39.922,39.922,0
0.237,-236171,23045.8,-59835.3,3166.5,-17189.1,-312.383,312.383,0
0.238,-237794,16138.9,-60209.7,1903.58,-17280.8,-587.608,587.608,0
0.239,-239233,9143.34,-60595.1,623.693,-17400,-867.245,867.245,0
0.24,-240491,2064.12,-60999.5,-674.091,-17554.8,-1153.28,1153.28,0
0.241,-241566,-5093.87,-61424,-1990.97,-17746.9,-1447.97,1447.97,0
0.242,-242453,-12325.5,-61868.7,-3328.17,-17976.8,-1753.63,1753.63,0
0.243,-243149,-19625.5,-62333.5,-4686.87,-18245,-2072.62,2072.62,0
0.244,-243648,-26988.1,-62818.3,-6068.29,-18551.8,-2407.32,2407.32,0
0.245,-243948,-34407.6,-63323.2,-7473.58,-18897.8,-2760.14,2760.14,0
0.246,-244045,-41877.4,-63847.7,-8903.88,-19283.2,-3133.51,3133.51,0
0.247,-243933,-49391.1,-64391.6,-10360.3,-19708.4,-3529.85,3529.85,0
0.248,-243609,-56941.6,-64954.4,-11843.7,-20173.5,-3951.56,3951.56,0
0.249,-243068,-64521.1,-65535.4,-13355.1,-20678.8,-4401.02,4401.02,0
0.25,-242307,-72121.8,-66133.8,-14895.2,-21224.2,-4880.54,4880.54,0
0.251,-241321,-79735,-66748.7,-16464.6,-21809.6,-5392.34,5392.34,0
0.252,-240106,-87351.3,-67378.7,-18063.8,-22434.7,-5938.53,5938.53,0
0.253,-238658,-94960.9,-68022.2,-19693,-23099.1,-6521.06,6521.06,0
0.254,-236972,-102553,-68677.5,-21351.9,-23802.2,-7141.7,7141.7,0
0.255,-235045,-110116,-69342.3,-23040.3,-24543,-7801.96,7801.96,0
0.256,-232873,-117638,-70014.1,-24757.2,-25320.5,-8503.05,8503.05,0
0.257,-230452,-125106,-70689.8,-26501.6,-26133.2,-9245.86,9245.86,0
0.258,-227777,-132504,-71365.9,-28271.5,-26979.4,-10030.8,10030.8,0
0.259,-224847,-139818,-72038.6,-30064.8,-27857,-10858,10858,0
0.26,-221657,-147032,-72703.2,-31878.5,-28763.5,-11726.7,11726.7,0
0.261,-218205,-154127,-73354.9,-33709,-29696.1,-12635.8,12635.8,0
0.262,-214489,-161085,-73988.1,-35551.9,-30651.6,-13583.5,13583.5,0
0.263,-210509,-167887,-74596.6,-37402.1,-31626.3,-14567.2,14567.2,0
0.264,-206262,-174511,-75173.9,-39253.6,-32616.1,-15583.5,15583.5,0
0.265,-201750,-180936,-75712.9,-41099.5,-33616.4,-16628.1,16628.1,0
0.266,-196974,-187139,-76205.9,-42932.2,-34622.4,-17696,17696,0
0.267,-191937,-193097,-76645.2,-44743.1,-35628.9,-18781.2,18781.2,0
0.268,-186644,-198785,-77022.5,-46522.8,-36630.3,-19876.9,19876.9,0
0.269,-181099,-204181,-77329.4,-48261.3,-37620.7,-20975.3,20975.3,0
0.27,-175312,-209260,-77557.5,-49947.7,-38594.2,-22068.1,22068.1,0
0.271,-169291,-213999,-77698.7,-51570.9,-39544.7,-23146.1,23146.1,0
0.272,-163048,-218375,-77745,-53119.4,-40466.2,-24199.7,24199.7,0
0.273,-156597,-222368,-77689,-54581.5,-41352.8,-25218.9,25218.9,0
0.274,-149955,-225958,-77523.9,-55945.6,-42199.1,-26193.4,26193.4,0
0.275,-143137,-229130,-77243.8,-57200.8,-42999.9,-27113.2,27113.2,0
0.276,-136166,-231868,-76844.1,-58336.4,-43750.6,-27968.3,27968.3,0
0.277,-129061,-234163,-76321.1,-59343,-44447.6,-28749.5,28749.5,0
0.278,-121847,-236008,-75672.8,-60212.3,-45087.8,-29448.1,29448.1,0
